timestamp,rpm,speed,coolant_temp,intake_air_temp,throttle,engine_load,maf,map_kpa,ambient_temp,fuel_level,voltage,scenario
53.8,756.5,3.6,28.9,33.4,55.0,42.3,1.58,67.5,27.4,85.0,13.62,accel
54.0,766.3,3.4,28.7,33.8,63.9,49.3,1.04,76.1,27.3,85.0,14.27,accel
54.2,772.1,3.3,29.2,33.3,57.3,39.1,1.36,70.4,27.3,85.0,13.92,accel
54.4,758.2,4.3,28.7,33.6,54.1,40.6,1.51,65.4,27.5,85.0,13.8,accel
54.6,756.9,3.6,28.7,33.4,52.3,40.2,1.68,67.2,27.6,85.0,14.14,accel
54.8,760.0,4.7,28.7,34.2,52.1,38.0,1.29,66.3,27.5,85.0,13.83,accel
55.0,747.0,4.3,28.5,33.2,47.8,36.4,1.47,62.9,27.5,85.0,14.35,accel
55.2,733.4,5.0,29.5,33.8,54.7,42.0,1.99,67.5,27.5,85.0,14.11,accel
55.4,754.1,3.2,28.9,34.3,60.7,44.3,1.44,72.8,27.3,85.0,13.61,accel
55.6,750.2,4.4,29.1,33.7,61.4,45.3,1.88,74.2,27.6,85.0,14.12,accel
55.8,767.4,3.9,29.1,33.0,66.3,50.5,1.11,77.1,27.5,85.0,13.77,accel
56.0,756.9,4.4,29.5,33.2,55.1,41.7,1.27,69.5,27.4,85.0,13.88,accel
56.2,762.0,3.3,29.0,33.4,54.8,43.5,1.52,67.6,27.5,85.0,13.65,accel
56.4,765.0,3.8,28.4,33.5,56.9,43.9,1.42,70.6,27.5,85.0,13.88,accel
56.6,739.9,4.3,28.2,33.1,52.0,38.9,1.75,66.4,27.4,85.0,13.79,accel
56.8,770.4,4.5,28.9,32.8,54.1,40.5,1.64,67.5,27.5,85.0,13.65,accel
57.0,744.2,3.9,28.8,33.0,54.0,42.3,1.1,68.7,27.6,85.0,13.71,accel
57.2,765.0,4.6,29.5,32.9,57.3,41.8,1.4,69.2,27.7,85.0,14.18,accel
57.4,761.0,5.5,29.3,32.4,54.2,40.4,1.04,66.0,27.5,85.0,13.93,accel
57.6,753.6,5.0,29.4,33.9,56.9,41.6,1.3,68.8,27.4,85.0,14.09,accel
57.8,773.0,4.8,28.9,34.2,64.2,50.9,1.0,74.2,27.6,85.0,13.79,accel
58.0,754.4,3.9,29.2,33.6,62.6,46.3,1.87,74.9,27.7,85.0,13.59,accel
58.2,753.0,5.0,29.2,34.8,53.2,38.6,1.56,67.9,27.5,85.0,13.67,accel
58.4,756.7,4.1,29.3,33.9,57.8,44.2,0.94,71.0,27.5,85.0,14.21,accel
58.6,739.4,5.1,29.0,33.9,52.7,42.1,1.43,66.5,27.4,85.0,14.13,accel
58.8,753.5,4.8,29.5,32.8,52.0,39.3,1.24,67.0,27.5,85.0,14.27,accel
59.0,758.4,4.1,28.8,34.1,53.6,41.1,0.85,68.4,27.4,85.0,13.93,accel
59.2,771.3,3.3,28.9,34.2,52.6,42.4,1.6,65.8,27.6,85.0,13.81,accel
59.4,736.0,4.7,29.4,33.6,55.6,40.8,1.83,70.0,27.4,85.0,14.35,accel
59.6,781.3,4.1,29.0,34.1,57.5,43.2,1.62,70.2,27.4,85.0,14.46,accel
59.8,753.9,5.1,29.0,33.5,48.3,38.3,1.5,63.5,27.6,85.0,14.18,accel
60.0,771.0,3.9,29.9,33.8,54.3,39.6,1.46,68.7,27.6,85.0,13.95,accel
60.2,774.4,4.5,29.2,33.0,50.1,40.9,1.7,64.9,27.4,85.0,14.09,accel
60.4,751.2,3.6,28.9,32.4,51.5,40.3,1.21,65.0,27.7,85.0,13.73,accel
60.6,752.7,4.9,29.8,34.1,50.4,39.2,1.48,64.3,27.5,85.0,13.66,accel
60.8,757.6,4.3,29.7,33.6,47.9,40.4,1.86,63.9,27.5,85.0,13.89,accel
61.0,752.1,8.2,30.0,32.2,45.6,33.8,1.48,61.5,27.7,85.0,14.1,cruise
61.2,781.5,13.2,28.7,33.1,41.5,33.0,1.47,59.6,27.7,85.0,14.03,cruise
61.4,840.4,17.4,29.7,32.8,38.5,29.7,1.33,57.0,27.4,85.0,13.74,cruise
61.6,866.8,19.8,29.9,32.8,36.9,27.0,1.82,56.0,27.6,85.0,14.22,cruise
61.8,894.4,23.6,29.1,32.7,35.2,30.2,1.67,53.6,27.5,85.0,14.03,cruise
62.0,958.3,24.6,29.4,32.3,34.7,28.5,1.26,54.1,27.4,85.0,13.75,cruise
62.2,1043.3,28.0,30.0,33.3,30.8,25.5,1.51,50.4,27.5,85.0,14.03,cruise
62.4,1080.1,29.7,29.5,32.3,28.7,24.6,1.43,50.4,27.4,85.0,13.79,cruise
62.6,1134.9,32.1,29.4,32.3,29.1,28.0,1.41,48.2,27.6,85.0,13.8,cruise
62.8,1167.9,32.5,29.4,32.5,29.0,25.1,1.44,51.0,27.5,85.0,14.39,cruise
63.0,1198.8,35.5,29.4,31.5,27.4,23.8,1.51,49.6,27.5,85.0,14.06,cruise
63.2,1250.1,35.9,29.7,31.8,26.5,26.5,0.98,49.1,27.3,85.0,14.08,cruise
63.4,1225.9,37.2,29.5,33.2,25.5,26.4,1.33,47.3,27.6,85.0,13.63,cruise
63.6,1295.9,38.2,29.3,32.2,26.5,27.6,1.98,49.6,27.6,85.0,13.97,cruise
63.8,1317.3,40.6,29.3,32.2,25.2,24.6,1.71,49.9,27.5,85.0,13.89,cruise
64.0,1342.7,40.8,29.2,32.3,25.6,25.6,1.54,48.7,27.6,85.0,13.85,cruise
64.2,1408.2,41.8,29.5,32.8,25.2,25.7,1.57,49.0,27.4,85.0,14.06,cruise
64.4,1431.9,42.2,30.0,33.1,23.9,22.2,1.18,49.4,27.4,85.0,13.76,cruise
64.6,1467.0,43.8,30.3,31.3,22.7,21.9,1.82,46.8,27.4,85.0,14.25,cruise
64.8,1521.3,43.8,29.7,32.5,22.4,21.6,1.28,48.5,27.6,85.0,13.84,cruise
65.0,1544.3,44.5,29.9,32.4,20.8,21.9,1.45,45.6,27.6,85.0,13.8,cruise
65.2,1563.0,45.2,29.4,31.6,21.0,19.4,1.51,47.6,27.4,85.0,14.15,cruise
65.4,1605.6,45.3,29.6,32.2,21.6,23.6,1.63,45.9,27.4,85.0,13.98,cruise
65.6,1630.4,45.9,29.8,32.4,20.9,20.9,1.17,45.5,27.5,85.0,13.91,cruise
65.8,1661.4,46.4,29.8,33.1,20.5,22.8,1.5,43.1,27.5,85.0,13.93,cruise
66.0,1718.6,46.0,29.8,32.6,20.2,23.3,1.68,45.0,27.6,85.0,14.17,cruise
66.2,1727.2,47.0,29.4,31.8,20.4,21.8,1.86,44.7,27.5,85.0,14.04,cruise
66.4,1787.3,47.4,30.0,32.6,19.4,23.4,1.45,44.7,27.5,85.0,14.21,cruise
66.6,1777.3,48.0,29.5,31.6,19.0,21.0,1.82,45.4,27.4,85.0,13.97,cruise
66.8,1799.6,47.8,29.1,32.6,21.0,20.1,1.11,45.1,27.7,85.0,13.97,cruise
67.0,1811.2,48.5,29.6,32.3,19.8,24.5,1.01,42.7,27.4,85.0,14.1,cruise
67.2,1843.8,47.7,29.8,31.7,17.4,17.7,1.54,43.9,27.3,85.0,13.97,cruise
67.4,1855.6,48.5,29.2,32.0,17.3,21.2,1.2,43.1,27.4,85.0,14.29,cruise
67.6,1882.3,48.3,30.4,32.1,18.6,20.5,0.91,43.9,27.5,85.0,14.0,cruise
67.8,1890.4,48.7,30.0,31.7,17.9,21.3,1.21,44.8,27.4,85.0,14.2,cruise
68.0,1864.9,49.0,29.8,31.9,17.5,18.4,1.13,41.3,27.4,85.0,13.93,cruise
68.2,1895.6,49.0,30.0,31.8,18.5,20.4,1.55,45.2,27.5,85.0,14.05,cruise
68.4,1912.9,49.1,29.4,31.4,18.0,20.2,1.2,42.3,27.5,85.0,14.03,cruise
68.6,1896.5,49.4,29.6,32.1,17.9,23.0,1.2,44.2,27.4,85.0,13.75,cruise
68.8,1929.8,48.6,30.0,31.7,18.0,21.2,1.58,43.7,27.5,85.0,14.23,cruise
69.0,1952.0,49.1,29.6,31.9,19.4,21.7,1.81,43.0,27.4,85.0,14.25,cruise
69.2,1943.8,49.0,30.2,32.6,18.6,23.5,1.09,45.6,27.3,85.0,13.91,cruise
69.4,1968.0,50.0,29.5,32.3,18.0,20.1,1.39,43.4,27.4,85.0,13.86,cruise
69.6,1967.5,49.3,30.5,32.1,17.2,20.9,1.28,43.6,27.5,85.0,14.2,cruise
69.8,1951.8,49.1,29.5,31.9,17.2,22.9,1.79,43.2,27.3,85.0,14.06,cruise
70.0,1978.9,49.8,30.2,32.3,16.8,17.8,1.45,43.0,27.3,85.0,14.12,cruise
70.2,2000.3,50.3,29.8,31.9,17.0,22.4,1.63,43.5,27.6,85.0,14.33,cruise
70.4,2010.1,48.9,30.1,32.5,17.1,22.3,1.28,41.8,27.5,85.0,13.83,cruise
70.6,2003.0,50.1,29.9,31.2,17.7,21.6,2.06,43.6,27.6,85.0,13.95,cruise
70.8,1981.2,49.8,30.3,32.1,18.7,23.0,1.96,44.7,27.4,85.0,14.08,cruise
71.0,1991.1,49.9,29.9,32.5,18.1,23.7,1.32,41.2,27.5,85.0,14.11,cruise
71.2,2013.8,49.3,29.9,31.9,17.5,24.5,1.67,42.4,27.5,85.0,13.95,cruise
71.4,2037.6,49.8,30.2,31.0,17.5,22.4,1.32,43.3,27.4,85.0,14.4,cruise
71.6,2017.4,49.8,30.5,32.2,17.2,21.6,1.56,43.2,27.6,85.0,13.79,cruise
71.8,1998.0,49.9,30.7,31.7,19.6,20.0,1.67,44.2,27.3,85.0,13.66,cruise
72.0,1986.2,49.8,30.2,31.7,19.5,19.8,1.4,46.3,27.5,85.0,13.99,cruise
72.2,2028.3,48.5,30.1,31.3,17.9,20.8,1.35,44.1,27.5,85.0,13.8,cruise
72.4,2014.2,50.2,29.7,31.1,17.3,20.8,1.47,45.4,27.5,85.0,14.16,cruise
72.6,2019.4,50.7,29.8,30.6,17.5,22.6,1.76,41.6,27.5,85.0,13.84,cruise
72.8,2024.6,49.5,30.2,32.5,17.7,21.9,1.73,41.6,27.8,85.0,13.92,cruise
73.0,2032.3,49.5,29.8,32.1,17.8,22.0,1.64,43.6,27.6,85.0,14.29,cruise
73.2,2039.1,50.0,30.0,32.1,17.3,20.3,1.6,42.4,27.6,85.0,14.06,cruise
73.4,2018.5,49.1,30.1,31.0,18.2,21.9,1.37,43.9,27.5,85.0,13.92,cruise
73.6,2055.4,49.0,30.2,32.6,17.3,23.7,1.43,44.2,27.6,85.0,13.92,cruise
73.8,2034.6,50.5,30.2,32.0,17.5,20.3,1.68,42.8,27.6,85.0,13.7,cruise
74.0,2031.3,50.1,30.3,32.6,19.0,21.9,1.91,43.8,27.3,85.0,13.84,cruise
74.2,2027.5,49.8,30.0,32.0,19.5,20.2,1.36,43.6,27.5,85.0,14.19,cruise
74.4,2020.7,50.8,30.2,32.6,17.9,20.9,2.0,43.3,27.4,85.0,14.25,cruise
74.6,2039.7,50.4,30.4,32.2,17.2,22.0,1.69,45.2,27.5,85.0,13.7,cruise
74.8,2027.5,50.1,30.0,32.5,18.1,21.8,1.84,43.6,27.4,85.0,13.96,cruise
75.0,2037.1,50.0,30.1,32.4,17.4,22.4,1.42,41.4,27.6,85.0,13.94,cruise
75.2,2013.2,49.9,30.4,32.0,17.8,20.7,1.21,42.9,27.4,85.0,14.06,cruise
75.4,2029.2,49.5,31.0,31.7,17.8,21.0,1.36,43.8,27.5,85.0,13.92,cruise
75.6,2056.6,48.8,29.8,30.5,18.2,18.5,1.35,44.8,27.4,85.0,14.11,cruise
75.8,2023.2,50.0,30.1,31.4,17.2,20.6,1.65,40.3,27.6,85.0,13.95,cruise
76.0,2038.8,50.3,29.8,30.7,16.3,23.6,1.36,42.7,27.6,85.0,14.17,cruise
76.2,2046.2,50.9,29.9,32.6,16.3,21.3,1.58,42.3,27.3,85.0,13.88,cruise
76.4,2060.2,49.8,30.6,31.6,16.2,22.9,1.48,40.5,27.3,85.0,14.14,cruise
76.6,2071.9,50.2,30.4,31.4,17.5,21.4,1.82,43.2,27.4,85.0,14.05,cruise
76.8,2037.9,49.5,30.3,32.0,18.7,23.9,1.41,44.8,27.3,85.0,14.1,cruise
77.0,2053.4,49.9,29.8,31.9,17.2,20.9,1.09,42.2,27.5,85.0,13.88,cruise
77.2,2071.1,49.2,30.5,31.8,18.5,23.8,1.79,42.8,27.5,85.0,14.04,cruise
77.4,2033.4,49.2,30.1,32.1,18.1,22.0,1.86,42.3,27.4,85.0,13.8,cruise
77.6,2025.4,50.3,30.6,31.9,17.2,19.5,1.02,42.4,27.3,85.0,13.91,cruise
77.8,2045.9,49.8,30.5,31.9,17.9,23.5,1.16,44.7,27.6,85.0,14.0,cruise
78.0,2028.9,50.5,30.3,32.3,17.4,20.6,1.77,44.7,27.5,85.0,13.77,cruise
78.2,2030.8,49.2,30.7,32.1,18.2,22.7,0.88,43.2,27.4,85.0,14.39,cruise
78.4,2039.8,49.2,30.5,31.9,18.1,20.6,1.33,41.5,27.6,85.0,13.67,cruise
78.6,2035.8,50.3,30.6,32.6,18.8,23.2,1.59,42.9,27.4,85.0,13.88,cruise
78.8,2030.7,50.1,30.5,32.5,17.4,19.5,1.34,42.6,27.7,85.0,14.13,cruise
79.0,2029.2,50.1,30.3,31.8,17.8,22.5,1.3,44.0,27.5,85.0,13.86,cruise
79.2,2048.6,50.4,30.1,31.6,18.9,22.9,1.34,44.8,27.6,85.0,13.81,cruise
79.4,2057.1,49.6,30.5,31.9,18.9,23.0,1.46,44.9,27.4,85.0,14.11,cruise
79.6,2025.2,48.7,29.9,31.9,18.7,22.5,1.68,44.1,27.4,85.0,13.56,cruise
79.8,2055.3,49.5,30.6,31.8,18.4,21.1,1.61,43.5,27.5,85.0,13.64,cruise
80.0,2032.9,50.3,30.7,31.4,18.3,23.9,1.42,43.3,27.6,85.0,14.04,cruise
80.2,2029.8,49.6,30.4,31.7,16.7,21.2,1.64,44.2,27.6,85.0,14.23,cruise
80.4,2023.9,49.3,31.1,32.4,17.3,19.4,1.7,44.4,27.4,85.0,14.23,cruise
80.6,2047.6,50.1,31.0,32.3,18.5,22.9,1.6,45.1,27.4,85.0,14.17,cruise
80.8,2020.4,50.5,30.8,32.0,18.9,20.8,1.59,43.3,27.4,85.0,13.68,cruise
81.0,2041.4,50.2,30.9,32.9,19.3,21.3,1.32,43.9,27.3,85.0,13.84,cruise
81.2,2027.0,49.3,30.7,32.4,17.9,19.4,1.62,43.1,27.5,85.0,14.05,cruise
81.4,2057.3,49.7,30.5,32.1,16.7,19.9,1.45,42.0,27.4,85.0,14.07,cruise
81.6,2048.9,51.0,30.9,32.0,18.3,24.0,1.84,42.4,27.6,85.0,13.89,cruise
81.8,2028.3,50.4,30.6,32.4,19.1,21.4,1.57,43.6,27.3,85.0,13.79,cruise
82.0,2047.0,50.3,30.6,32.7,18.1,21.7,1.48,43.9,27.4,85.0,14.17,cruise
82.2,2037.0,49.5,30.4,32.9,17.9,22.5,1.34,44.1,27.6,85.0,13.82,cruise
82.4,2054.3,49.4,30.6,32.4,17.3,23.9,1.5,42.7,27.5,85.0,13.88,cruise
82.6,2068.8,49.7,30.7,32.4,17.2,22.5,1.56,41.8,27.6,85.0,13.96,cruise
82.8,2034.6,49.5,30.1,32.0,18.0,21.2,1.56,44.2,27.6,85.0,14.03,cruise
83.0,2061.2,49.9,30.4,31.9,18.5,23.7,1.99,45.2,27.6,85.0,13.93,cruise
83.2,2042.6,49.0,30.6,32.6,17.6,23.9,1.35,43.4,27.5,85.0,13.43,cruise
83.4,2067.5,49.6,30.5,31.6,17.6,22.8,1.61,44.5,27.3,85.0,14.22,cruise
83.6,2047.4,50.4,30.4,31.0,17.6,20.5,0.63,43.6,27.5,85.0,13.43,cruise
83.8,2062.4,50.3,30.3,31.9,17.7,24.1,1.08,43.2,27.5,85.0,13.95,cruise
84.0,2052.1,51.1,30.5,32.8,18.0,21.7,1.22,44.0,27.4,85.0,13.94,cruise
84.2,2039.2,49.7,31.0,31.2,18.3,25.0,1.24,44.1,27.6,85.0,14.1,cruise
84.4,2052.0,50.6,30.6,32.7,17.3,23.0,1.58,43.1,27.6,85.0,13.86,cruise
84.6,2027.4,49.3,31.1,32.3,17.2,20.8,1.48,43.3,27.5,85.0,13.96,cruise
84.8,2043.5,49.8,31.0,32.3,19.0,20.9,1.07,44.6,27.4,85.0,13.97,cruise
85.0,2041.0,49.7,30.9,32.1,19.3,23.6,1.62,44.6,27.6,85.0,14.48,cruise
85.2,2056.7,50.3,29.9,32.2,19.1,22.5,1.41,43.9,27.5,85.0,13.9,cruise
85.4,2040.9,49.5,30.6,32.0,17.6,22.3,1.59,44.2,27.5,85.0,13.73,cruise
85.6,2041.7,50.2,30.5,31.6,18.4,24.5,1.41,43.8,27.5,85.0,14.02,cruise
85.8,2035.5,49.7,30.7,32.4,18.1,22.4,1.05,44.8,27.6,85.0,13.75,cruise
86.0,2026.7,50.1,31.1,32.0,18.4,20.4,1.42,44.8,27.5,85.0,13.81,cruise
86.2,2053.4,50.0,31.0,32.1,16.1,22.7,1.17,39.3,27.8,85.0,13.66,cruise
86.4,2052.6,49.7,30.8,31.9,16.9,18.2,1.45,42.6,27.4,85.0,14.05,cruise
86.6,2012.4,49.0,30.5,31.7,17.3,23.0,1.65,43.4,27.4,85.0,13.95,cruise
86.8,2063.1,49.8,30.7,32.2,18.8,23.4,0.93,44.5,27.4,85.0,13.95,cruise
87.0,2037.5,49.9,30.9,32.2,18.9,22.2,1.25,44.0,27.6,85.0,14.02,cruise
87.2,2054.7,49.4,31.0,31.8,18.0,22.6,1.69,41.4,27.4,85.0,13.85,cruise
87.4,2042.8,50.3,30.3,31.7,17.3,21.2,1.85,43.6,27.2,85.0,13.89,cruise
87.6,2049.6,50.1,31.3,32.2,19.3,24.8,2.2,45.5,27.4,85.0,13.97,cruise
87.8,2021.4,50.0,31.0,31.8,18.6,19.7,1.56,43.7,27.4,85.0,14.62,cruise
88.0,2032.5,49.5,31.3,32.5,18.0,20.2,1.63,43.1,27.5,85.0,14.27,cruise
88.2,2034.5,49.6,30.8,31.4,18.6,24.9,1.57,44.7,27.4,85.0,13.89,cruise
88.4,2016.3,49.4,30.7,31.5,18.5,23.2,1.68,43.4,27.6,85.0,13.93,cruise
88.6,2024.4,50.1,31.3,32.1,17.9,20.6,1.34,44.8,27.6,85.0,13.75,cruise
88.8,2061.9,50.6,31.5,32.2,17.5,24.3,1.59,43.9,27.5,85.0,13.9,cruise
89.0,2039.5,50.5,30.9,32.2,17.2,17.9,1.96,43.9,27.6,85.0,14.0,cruise
89.2,2050.5,49.9,31.4,31.6,16.3,21.0,1.28,44.2,27.5,85.0,13.73,cruise
89.4,2060.5,50.4,31.0,32.5,17.5,23.0,1.6,41.8,27.5,85.0,13.99,cruise
89.6,2039.8,50.2,31.4,31.8,17.4,20.3,1.43,41.9,27.5,85.0,14.29,cruise
89.8,2010.4,49.3,31.2,30.9,17.0,19.1,1.91,42.8,27.5,85.0,13.76,cruise
90.0,2050.1,50.8,31.8,30.9,17.2,21.2,1.52,43.2,27.5,85.0,14.14,cruise
90.2,2040.9,50.4,31.0,31.8,17.0,26.1,1.74,42.1,27.6,85.0,13.64,cruise
90.4,2057.4,50.2,31.4,32.0,16.6,20.0,1.46,44.2,27.4,85.0,13.95,cruise
90.6,2072.3,50.1,31.1,31.1,15.4,21.0,1.48,41.3,27.4,85.0,14.46,cruise
90.8,2061.0,50.0,31.3,32.3,17.2,19.1,1.88,43.3,27.4,85.0,14.48,cruise
91.0,2127.3,50.3,31.4,33.8,43.1,37.5,1.45,60.4,27.6,85.0,13.59,accel
91.2,2075.9,50.3,30.8,33.9,48.0,43.6,1.42,63.4,27.4,85.0,14.0,accel
91.4,2037.3,50.0,31.2,34.4,50.0,42.3,1.72,65.7,27.4,85.0,14.0,accel
91.6,1997.3,49.4,31.5,33.8,51.0,45.4,1.53,66.9,27.5,85.0,14.3,accel
91.8,1947.9,50.7,31.3,33.4,53.3,50.0,1.49,68.9,27.3,85.0,13.64,accel
92.0,1954.7,50.1,31.3,34.7,62.6,54.1,1.16,73.9,27.5,85.0,14.1,accel
92.2,1951.4,49.8,31.1,35.4,60.4,51.6,1.18,73.6,27.5,85.0,13.99,accel
92.4,1966.8,50.1,31.1,33.9,60.7,48.9,1.75,71.9,27.4,85.0,13.99,accel
92.6,1931.1,50.5,31.4,34.1,56.5,48.6,1.63,71.3,27.5,85.0,13.68,accel
92.8,1916.4,50.1,31.2,34.5,59.3,49.6,1.66,73.5,27.5,85.0,14.02,accel
93.0,1930.4,51.7,31.1,34.1,61.7,50.2,1.66,73.0,27.5,85.0,14.03,accel
93.2,1917.8,49.5,31.6,33.4,52.3,45.4,1.5,68.4,27.4,85.0,13.97,accel
93.4,1888.8,50.4,31.0,32.9,55.2,46.0,1.66,71.4,27.5,85.0,13.98,accel
93.6,1897.4,50.8,31.4,33.2,52.8,47.4,0.91,67.6,27.5,85.0,14.35,accel
93.8,1890.7,49.8,31.1,34.3,56.5,47.8,1.81,70.2,27.5,85.0,13.93,accel
94.0,1938.8,51.2,31.4,34.1,59.5,52.2,1.35,71.6,27.5,85.0,13.78,accel
94.2,1913.3,50.9,32.0,34.0,58.8,49.4,1.35,71.1,27.8,85.0,13.96,accel
94.4,1892.0,51.0,31.6,33.1,52.0,46.0,1.79,69.0,27.7,85.0,13.95,accel
94.6,1903.7,51.0,31.7,33.7,46.6,42.6,1.47,62.7,27.4,85.0,14.19,accel
94.8,1883.1,51.1,31.0,32.8,43.0,37.4,1.34,60.6,27.4,85.0,13.77,accel
95.0,1886.3,51.6,31.8,32.7,40.8,36.1,1.58,60.0,27.3,85.0,14.22,accel
95.2,1877.3,52.3,31.7,32.9,51.1,42.7,1.71,66.4,27.5,85.0,13.75,accel
95.4,1867.9,51.5,31.1,34.2,50.3,44.5,1.99,66.3,27.6,85.0,13.88,accel
95.6,1842.2,50.6,31.7,34.1,54.6,48.8,1.45,69.2,27.5,85.0,14.06,accel
95.8,1884.6,51.0,31.3,33.5,59.4,51.6,1.46,71.3,27.4,85.0,13.95,accel
96.0,1818.3,55.6,31.7,33.7,51.4,41.9,1.43,66.4,27.5,85.0,13.76,cruise
96.2,1802.8,59.7,31.4,33.2,46.2,40.8,1.64,61.2,27.4,85.0,14.05,cruise
96.4,1788.6,63.4,31.7,32.3,41.6,37.0,1.73,58.9,27.7,85.0,13.89,cruise
96.6,1771.2,66.2,31.6,33.5,39.0,35.5,1.68,58.3,27.3,85.0,13.89,cruise
96.8,1796.7,70.2,31.3,32.7,36.4,33.5,1.53,56.1,27.5,85.0,13.7,cruise
97.0,1876.1,72.5,31.7,33.1,33.4,30.7,1.17,54.6,27.5,85.0,14.51,cruise
97.2,1878.6,75.4,31.6,33.4,32.0,30.0,2.01,54.4,27.3,85.0,13.7,cruise
97.4,1929.9,78.1,31.7,33.0,30.9,30.7,1.08,53.3,27.4,85.0,13.62,cruise
97.6,1979.0,80.2,32.0,32.5,29.5,28.6,1.5,50.1,27.4,85.0,14.22,cruise
97.8,1971.5,81.7,31.5,31.9,27.9,29.8,1.39,48.7,27.6,85.0,14.01,cruise
98.0,1950.1,84.1,31.1,32.1,27.6,29.8,1.49,49.5,27.4,85.0,13.88,cruise
98.2,1943.7,85.2,31.5,32.1,27.2,30.0,1.6,50.0,27.6,85.0,13.83,cruise
98.4,1937.2,87.6,31.7,33.3,26.5,27.9,1.08,48.9,27.6,85.0,13.78,cruise
98.6,1961.4,87.4,32.0,32.0,25.0,26.3,1.49,49.1,27.5,85.0,13.61,cruise
98.8,1971.5,89.2,31.6,32.2,24.7,28.7,1.61,47.9,27.5,85.0,14.33,cruise
99.0,2005.6,91.1,31.0,32.7,23.9,26.5,1.52,47.6,27.4,85.0,14.03,cruise
99.2,1997.2,91.6,31.4,32.2,22.4,24.8,2.12,47.5,27.6,85.0,13.87,cruise
99.4,2026.5,92.0,31.4,31.0,23.2,23.5,1.35,48.1,27.5,85.0,13.95,cruise
99.6,2043.9,92.8,32.0,31.7,23.0,27.4,1.04,47.7,27.4,85.0,13.7,cruise
99.8,2041.1,93.0,31.7,32.2,22.8,24.6,1.84,47.1,27.6,85.0,14.26,cruise
100.0,2064.0,95.3,32.1,33.1,22.7,23.6,1.39,45.4,27.5,85.0,14.33,cruise
100.2,2057.2,95.6,31.5,32.4,21.6,25.3,1.35,47.3,27.5,85.0,13.97,cruise
100.4,2099.0,95.6,31.8,31.8,20.0,23.6,1.73,44.0,27.6,85.0,14.15,cruise
100.6,2123.3,95.7,31.7,32.0,20.4,23.0,1.5,45.2,27.4,85.0,13.8,cruise
100.8,2107.3,96.0,31.9,32.8,20.6,27.2,1.81,47.2,27.2,85.0,13.86,cruise
101.0,2164.6,96.1,32.2,31.3,21.2,24.4,1.27,46.3,27.5,85.0,14.08,cruise
101.2,2152.1,96.7,31.9,31.6,21.2,24.3,1.79,46.1,27.5,85.0,13.92,cruise
101.4,2194.1,97.5,31.8,32.0,20.7,24.7,1.35,43.1,27.5,85.0,14.08,cruise
101.6,2165.5,97.5,32.2,31.7,18.6,25.8,1.47,44.6,27.6,85.0,14.07,cruise
101.8,2195.5,97.2,31.8,32.2,19.0,24.6,2.13,43.5,27.2,85.0,14.16,cruise
102.0,2213.1,96.9,32.2,32.1,20.2,23.4,1.97,46.7,27.6,85.0,14.02,cruise
102.2,2199.6,98.5,31.9,31.7,18.6,23.5,1.91,43.8,27.4,85.0,14.0,cruise
102.4,2231.5,98.6,31.9,31.8,17.6,20.2,1.9,46.2,27.5,85.0,14.56,cruise
102.6,2250.0,98.5,31.6,32.1,18.1,22.5,1.21,43.8,27.6,85.0,13.89,cruise
102.8,2219.0,98.4,31.6,33.0,18.2,23.3,0.98,44.3,27.4,85.0,14.1,cruise
103.0,2254.8,98.7,31.8,31.1,18.5,23.0,1.52,43.5,27.4,85.0,14.19,cruise
103.2,2254.0,98.3,31.8,32.4,20.1,25.6,1.62,45.5,27.3,85.0,13.95,cruise
103.4,2285.0,98.5,31.3,32.0,19.0,22.8,1.37,43.2,27.5,85.0,14.03,cruise
103.6,2280.6,98.9,32.4,31.8,18.9,22.8,1.42,44.9,27.4,85.0,14.02,cruise
103.8,2248.9,98.2,32.0,31.6,18.3,24.1,1.38,44.4,27.6,85.0,13.99,cruise
104.0,2273.1,98.7,32.2,32.1,17.3,23.7,1.4,43.0,27.3,85.0,14.1,cruise
104.2,2276.1,99.6,32.6,32.0,17.8,23.0,1.56,42.2,27.5,85.0,14.14,cruise
104.4,2292.1,99.2,31.8,32.3,17.2,22.7,1.71,42.0,27.5,85.0,14.42,cruise
104.6,2318.5,98.5,32.1,32.2,17.7,23.1,1.01,41.1,27.8,85.0,13.94,cruise
104.8,2300.7,99.1,32.6,32.7,17.1,23.5,1.43,43.2,27.4,85.0,14.03,cruise
105.0,2293.1,100.1,31.3,32.5,20.1,26.8,1.57,44.4,27.4,85.0,13.84,cruise
105.2,2300.2,99.7,31.6,32.1,19.0,22.2,1.86,43.9,27.6,85.0,14.01,cruise
105.4,2300.8,99.0,31.5,32.9,18.2,24.8,1.56,43.7,27.5,85.0,13.75,cruise
105.6,2282.9,98.6,31.8,31.6,17.5,23.9,1.34,46.3,27.4,85.0,13.89,cruise
105.8,2293.0,99.0,32.0,31.8,18.6,20.7,0.83,43.5,27.5,85.0,14.25,cruise
106.0,2301.4,99.4,32.0,31.7,17.0,21.5,1.29,42.4,27.4,85.0,14.04,cruise
106.2,2297.3,98.9,31.4,32.8,18.0,24.1,1.25,44.4,27.3,85.0,14.13,cruise
106.4,2302.8,99.3,32.3,31.5,19.6,20.9,1.39,44.6,27.6,85.0,13.7,cruise
